Jogo,Ganhador,Historico
3,1,13041316419865018368
3,1,13401639574426746880
3,1,11600270092222726144
3,1,9654716152710299648
3,1,11888501576476000256
3,1,9942948736475201536
3,1,7565048150403448832
3,1,9366488001418756096
3,1,7276817778613813248
3,1,5619493115775025152
3,1,3818053264827351040
3,1,3601880482713575424
3,1,1800440631765381120
4,1,5259078464861896704
4,1,7348748691962068992
4,1,9582534107171389440
4,1,9942822085950963712
4,1,7853151876030922752
4,1,5907596837141086208
4,1,3529696233890512896
4,1,3313523451776733184
4,1,5547308866952501248
4,1,7636979094052935680
4,1,9294303756992387072
4,1,9078130979173570560
4,1,8717843011131414528
4,1,8501670230091372544
4,1,6412000003528333312
4,1,8213439854480726016
4,1,6123769627649251328
4,1,4178214588627294208
4,1,2088544361527400448
4,1,2448832331717040256
4,1,4394387370741094784
4,1,6772287973992749440
4,1,4970848123052939648
4,1,4754675340939286912
4,1,6988460756115118464
5,0,5259078464861896704
5,0,7060518315810357248
5,0,9294303731002900480
5,0,9654591705487507456
5,0,11888377129253208064
5,0,13689819179224662016
5,0,11312059313461395456
5,0,9078274448041443328
5,0,6700373846937305088
5,0,6484201064831909888
5,0,6123913094646464512
5,0,8213583321748471808
5,0,8429756104130691072
5,0,10231195955615760384
5,0,12464981405151264768
5,0,12248817419130503168
6,1,5259078464861896704
6,1,7348748691962068992
6,1,9294303731019677696
6,1,11095743586262843392
6,1,10735455890951110656
6,1,12825126255489974272
6,1,13041316629789802496
6,1,11384027151289548800
6,1,9582587850097164288
6,1,7637032819663044608
6,1,5835592968781955072
6,1,3601807553607237632
6,1,1800367702659043328
7,0,5259078464861896704
7,0,7636979068113780736
7,0,5547308841080979456
7,0,7348748692029702144
7,0,6988460721873616896
7,0,9078130948990304256
7,0,9294303733251571712
7,0,11383973964646449152
7,0,13041299177274605568
7,0,10807548946470928384
7,0,11023721866023665664
7,0,12825161991849771008
7,0,12464891613846175744
7,0,12248727627825414144
0,0,5259078464861896704
0,0,7636979068113780736
0,0,5835539217232691200
0,0,7925209444333649920
0,0,9582534107340210176
0,0,11960434719181766656
0,0,13617761581077364736
0,0,13978190288755359744
0,0,11600571160480448512
0,0,9943247597119733760
1,0,5259078464861896704
1,0,7636979068113780736
1,0,5547308841080979456
1,0,7348748692029702144
1,0,6988460721873616896
1,0,8789900572838592512
1,0,6700230346812424192
1,0,9078130950072434688
1,0,11311916367395684352
1,0,9366361878127443968
1,0,9582534664536195072
1,0,11960435276377751552
1,0,13905992514425061376
1,0,13690101207287988224
1,0,11600571717676433408
1,0,13402012668136259584
1,0,11024182433628815360
1,0,10808009926392938496
1,0,13041795479007657984
1,0,12825657881265963008
1,0,10447774870200385536
1,0,12249214789868060672
2,0,5259078464861896704
2,0,3313523425838104576
2,0,4970848088710449152
2,0,7348748691962202112
2,0,5547308841047558144
2,0,7925209444299704320
2,0,5835539217334011904
2,0,7636979068283258880
2,0,9582534107374422016
2,0,9366361333850572800
2,0,11600146753321306112
2,0,13978048456084555776
2,0,13618041960871626752
2,0,11384397283184216064
2,0,11024109862750390272
2,0,12825549988576495616
2,0,10735897353662629888
2,0,12537337342049781760
2,0,10447675911042893824
2,0,12249115830710568960
3,0,5259078464861896704
3,0,3313523425838104576
3,0,3529696207951890432
3,0,5619366435051804672
3,0,7276691097924671488
3,0,9078130948906424320
3,0,9294303733167691776
3,0,11672204340714280960
3,0,9870765589277710336
3,0,7636980191281813504
3,0,7853152973462706176
3,0,9654592824545122304
3,0,11311917496007399424
3,0,11095745263649429504
3,0,8717844935275714560
3,0,10807515163449366528
3,0,8429614697636698112
3,0,10519284925273479168
3,0,8141384390741334016
3,0,10231054618109679616
3,0,12176609691493472256
4,0,5259078464861896704
4,0,5619366435051798528
4,0,7853151850228088832
4,0,9942822077462216704
4,0,11600146757514428416
4,0,11383975074912272384
4,0,11023687654478446592
4,0,13401588532607975424
4,0,13041370931162513408
4,0,12825233333420818432
4,0,10735580698506952704
4,0,12537020686894104576
4,0,10159128879735504896
4,0,12248799141195153408
5,0,5259078464861896704
5,0,7060518315810357248
5,0,8717842978699476992
5,0,9078130949962858496
5,0,9294303734224125952
5,0,11383973965619003392
5,0,11600147297488601088
5,0,13978049000251850752
5,0,11888660248128651264
5,0,13690102298100105216
5,0,13329955065398820864
5,0,11096240018967232512
5,0,12753564956717481984
5,0,12537409766789742592
5,0,10735978711934566400
5,0,13113879452625141760
6,0,5259078464861896704
6,0,5619366435051798528
6,0,7276691097924665344
6,0,9654591701209841664
6,0,9870764491913560064
6,0,11960434736193339392
6,0,13617761598088937472
6,0,11384116920401526784
6,0,13329672509181394944
6,0,11095957462749806592
6,0,10735669767438073856
6,0,12537109755825225728
6,0,10447448324818337792
6,0,12248888244486012928
7,0,5259078464861896704
7,0,5042905682748375040
7,0,4682617712558866432
7,0,4466444930445148160
7,0,6123769593317523456
7,0,8213439820419530752
7,0,8429612602801750016
7,0,10231052454286819328
7,0,10447225270760341504
7,0,12248665190428016640
8,0,5259078464861896704
8,0,7636979068113780736
8,0,9294303731053232128
8,0,7060518320172433408
8,0,9006073359213264896
8,0,8789900579246964736
8,0,6411999977069084672
8,0,4466444938049224704
8,0,2665005087101059072
8,0,5042905690352681472
8,0,3241465839404614144
8,0,1007680424228850176
8,0,2953235463252904456
8,0,4754675314201103880
8,0,6700230353225223688
8,0,8501670204181810696
8,0,8141382234529041928
8,0,10231052461897387528
8,0,10447225278370909704
8,0,12248665198038584840
9,1,5259078464861896704
9,1,5619366435051798528
9,1,7276691097924665344
9,1,7060518315844435968
9,1,9294303731036979200
9,1,11383973962431856640
9,1,11023686541998030848
9,1,13401587420127559680
9,1,13617830570985521152
9,1,11960646645601533952
9,1,13906203883648843776
9,1,11672699943449788416
9,1,9583030815861506048
9,1,9943318794641080320
9,1,7565418208569327616
9,1,5908093545764093952
9,1,3818423318665232384
9,1,1584637903489474560
9,1,1800810685603258400
10,1,5259078464861896704
10,1,7060518315810357248
10,1,9294303731002900480
10,1,9078130953184083968
10,1,11311916370507333632
10,1,13401587147363057664
10,1,13617830298221019136
10,1,11672415996685320192
10,1,13906202511372713984
10,1,11960928947325370368
10,1,9871260919248715776
10,1,7925705897404530688
10,1,5836035670438838272
10,1,5619862888326103040
10,1,3818423037378428928
10,1,1872867998354382848
11,0,5259078464861896704
11,0,3313523425838104576
11,0,1223853198738196480
11,0,1007680416624412688
11,0,647392446434773016
11,0,2448832297382971420
11,0,4682617712558737692
11,0,3025293049686460700
11,0,2665005079496822044
11,0,4466444930445020956
11,0,4106156960255414044
11,0,2160601921231376156
11,0,359162070283177884
11,0,142989288169394078
12,0,5259078464861896704
12,0,3025293049686392832
12,0,935622822586483712
12,0,719450040472699912
12,0,2665005079496754188
12,0,4466444930444953100
12,0,6411999969469040140
12,0,8213439820421432844
12,0,8429612602803652108
12,0,10231052454288721420
12,0,12176607527672514060
13,0,5259078464861896704
13,0,7636979068113780736
13,0,9870764483356655616
13,0,9654591718422740992
13,0,11888377142188441600
13,0,13689819192159895552
13,0,13329671959458611200
13,0,13113569546089005056
13,0,10735704127209472000
13,0,8501918849472659456
13,0,6412248622909620224
13,0,8790149226165436416
13,0,6988709376290979840
13,0,9366609979559378944
13,0,7276939756754436096
13,0,5043154341612224512
13,0,4682866371422715904
13,0,6772536598522691584
13,0,4394635995279458304
13,0,6196075846227689472
13,0,8141630885253840896
13,0,10231301112622186496
13,0,12465086562157690880
13,0,12248922576136929280
14,0,5259078464861896704
14,0,5619366435051798528
14,0,7853151850228088832
14,0,9942822077462216704
14,0,11888377133666140160
14,0,13978049559789305856
14,0,11600430431514394624
14,0,13401871381974220800
14,0,13618114532832182272
14,0,11384469855144771584
14,0,11024182434710945792
14,0,12825622560537051136
14,0,13041812934836879360
14,0,10808062704033202176
14,0,9006622990523957248
14,0,8790450210557657088
14,0,6700779984531488768
14,0,5043455321667534848
14,0,2953785094567755776
14,0,2737612312453972992
14,0,359711709202351616
14,0,143538927088567810
14,0,2089093966112622083
14,0,4466994569364244099
14,0,6124319232236619395
14,0,8213989459338626691
14,0,6412549608658863747
14,0,8502219835762968195
14,0,10159544499172181635
14,0,12249214760631830147
15,0,5259078464861896704
15,0,7348748691962068992
15,0,9294303731019677696
15,0,11383973962414555136
15,0,11600147294284152832
15,0,13401588244743979008
15,0,11023758010236534784
15,0,10807585503000657920
15,0,13041371055615377408
15,0,12825233457873682432
15,0,10447350446808104960
15,0,12248790366475780096
16,0,5259078464861896704
16,0,3025293049686392832
16,0,2665005079496754176
16,0,5042905682748376576
16,0,7276691097924273664
16,0,9366361325057738240
16,0,9006073359163065856
16,0,6772287946134783488
16,0,8717842985167226368
16,0,6484057571065202176
16,0,6123769600879756800
16,0,8213439827981764096
16,0,8429612610363983360
16,0,10231052461849052672
16,0,12464837911384557056
16,0,12248673925363795456
17,0,5259078464861896704
17,0,7060518315810357248
17,0,4970848088727224320
17,0,2737062673551589376
17,0,935622822603391488
17,0,3313523425855013384
17,0,1223853198755105288
17,0,3025293049703303704
17,0,4682617712575647256
17,0,4466444930461928984
17,0,2088544327210339864
17,0,4178214554310250136
17,0,2376774703362068120
17,0,142989288186302360
17,0,359162070300086169
17,0,719450040489725851
18,0,5259078464861896704
18,0,3313523425838104576
18,0,3529696207951890432
18,0,5907596811203516416
18,0,3817926584104654848
18,0,5619366435052861440
18,0,7276691097925728256
18,0,9078130948907481088
18,0,10735455613927307264
18,0,13113356354617882624
18,0,11311951688041773056
18,0,9366397198773532672
18,0,7564957352120301568
18,0,9942857955439032320
18,0,11888413011642955776
18,0,11672242428552427520
18,0,13329568190936397824
18,0,11095853144504809472
18,0,12753178082255058944
18,0,12537022892327319552
18,0,12176743718230702080
19,0,5259078464861896704
19,0,3313523425838104576
19,0,935622822586484736
19,0,719450040472700936
19,0,2376774703345043468
19,0,142989288169277708
19,0,359162070283061517
19,0,2737062673534683407
19,0,4970848088710449935
19,0,6772287939658779407
19,0,8429612602539510543
19,0,10519282830176291599
19,0,12753068314071534351
19,0,11095761243385236239
19,0,9294321667314944783
19,0,7348766632585857807
19,0,6988478662429772559
19,0,8789918513394748175
19,0,9006091296582273807
19,0,11383991901981379343
19,0,13041317114609535759
19,0,10807566883805858575
19,0,12464891684117154575
19,0,12248727698096392975
20,0,5259078464861896704
20,0,5042905682748375040
20,0,2665005079496884224
20,0,431219664321118720
20,0,2088544327193461250
20,0,142989288169407106
20,0,2376774703345173123
20,0,719450040472830851
20,0,2953235455648596871
20,0,4754675306596796295
20,0,6988460721772627847
20,0,9078130948889315207
20,0,8717842980847159175
20,0,8501670199807117191
20,0,8141382230154348423
20,0,10231052457522694023
20,0,12464837907058198407
20,0,12248673921037436807
21,0,5259078464861896704
21,0,3313523425838104576
21,0,1223853198738196480
21,0,1007680416624412688
21,0,2665005079496755224
21,0,431219664320989720
21,0,2088544327193332250
21,0,4178214554293242522
21,0,6123769593317313178
21,0,4466444930447067802
21,0,4682617712560884378
21,0,6772287939660860058
21,0,6411999969479608986
21,0,8213439820432001690
21,0,8429612602814220954
21,0,10231052454299290266
21,0,12176607527683082906
22,0,5259078464861896704
22,0,3313523425838104576
22,0,3529696207951890432
22,0,5907596811203516416
22,0,3817926584104654848
22,0,5619366435052861440
22,0,7276691097925728256
22,0,7636979068148922368
22,0,9582534107240085504
22,0,7925209452957677568
22,0,9870764492115949568
22,0,11960434736395728896
22,0,13617761598291326976
22,0,11384116920603916288
22,0,13329672509383784448
22,0,11095957462952196096
22,0,9294517886881904640
22,0,7060732476001105920
22,0,6700444505828243456
22,0,8790114732936542208
22,0,6412214130758662144
22,0,8213653981711054848
22,0,6123983754879580160
22,0,8501884358133299200
22,0,10735669773845936128
22,0,9078345248412547072
23,0,5259078464861896704
23,0,7060518315810357248
23,0,4970848088727224320
23,0,7348748691978977280
23,0,9582534107188297728
23,0,11383973966726430720
23,0,13617759931658010624
23,0,13978188639336005632
23,0,11600569511061094400
23,0,13402010461520920576
23,0,13041792860075458560
23,0,10808042629271781376
23,0,9006602915762536448
23,0,8790430135796236288
23,0,8430142166680338432
23,0,10519812394317119488
23,0,8141911859784974336
23,0,10231582087153319936
23,0,12465367536688824320
23,0,12249203550668062720
24,0,5259078464861896704
24,0,5619366435051798528
24,0,3817926584104124416
24,0,5907596811204042752
24,0,7853151850229145600
24,0,9654591701311561728
24,0,7276691106649874432
24,0,5042905691507662848
24,0,2953235464407883776
24,0,2737062682294100992
24,0,647392455194191360
24,0,431219673080407556
24,0,2376774712104461830
24,0,4178214563052660486
24,0,6123769602076731142
24,0,4466444939206485766
24,0,4682617721320302342
24,0,7060518324571989766
24,0,8717842987461109510
24,0,8501670206421067526
24,0,6411999979858028294
24,0,8213439830810420998
24,0,10158994870102910726
24,0,12248665131562559238
25,0,5259078464861896704
25,0,5042905682748375040
25,0,6700230345620848640
25,0,4466444930453471232
25,0,2665005079505305600
25,0,719450040481251840
25,0,2376774703353594372
25,0,2160601921239810820
25,0,4106156960263865220
25,0,6484057563515503492
25,0,8429612602543752068
25,0,10231052454028821380
25,0,8141382261288649604
25,0,6195827222533030788
26,0,5259078464861896704
26,0,7348748691962068992
26,0,9294303731019677696
26,0,11383973962414555136
26,0,9006073908918747136
26,0,11095744138166140928
26,0,8717843809792425984
26,0,10807514037966077952
26,0,13041299590580797440
26,0,12825161992839102464
26,0,10447278981773524992
26,0,12248718901441200128
27,1,5259078464861896704
27,1,7636979068113780736
27,1,7853151850294673408
27,1,9654591701377089536
27,1,9870764492080807936
27,1,11672204360208875520
27,1,13329530122592845824
27,1,13113427709223239680
27,1,10735562290343706624
27,1,10519389645668876288
27,1,8141489111136731136
27,1,10231159338505076736
27,1,8429719521916616704
27,1,6195934107277721600
27,1,4106263880179908608
27,1,2160708841155870720
27,1,2376881623269654656
27,1,143096208093888896
27,1,359268990207672705
27,1,719556960397312387
27,1,2953342375573078407
27,1,1296017712700736903
27,1,3529803127876502935
27,1,1872478465004164503
28,0,5259078464861896704
28,0,3313523425838104576
28,0,2953235455648466944
28,0,2737062673534684160
28,0,359162070283062784
28,0,142989288169278978
28,0,2376774703345044995
28,0,4754675306596667139
28,0,6411999969469075203
28,0,8501670196573179651
28,0,6123769593858428675
28,0,8213439820960435971
28,0,10447225236404637443
28,0,12248665156072312579
29,0,5259078464861896704
29,0,7636979068113780736
29,0,7276691097991249920
29,0,7060518315911020544
29,0,9006073354951852032
29,0,10807513208047534080
29,0,8717843118386577408
29,0,8501670337346535424
29,0,6412000110783496192
29,0,4466445071763636224
29,0,4106157101574029312
29,0,6195827328673955840
29,0,8141382367700107264
29,0,10231052595068452864
29,0,12176607668452245504
30,1,5259078464861896704
30,1,7060518315810357248
30,1,9006073354851188736
30,1,9366361327188312064
30,1,11023685994355621888
30,1,12825126120181727232
30,1,13041316494481555456
30,1,10807566263677878272
30,1,8429665797865209856
30,1,10231105649350279168
30,1,8141435456610107392
30,1,10519336060130164736
30,1,8717896277901443072
30,1,6484110863799418880
30,1,4394440636703703040
30,1,2737115973831393280
30,1,2953288755945177600
30,1,719503340769412608
30,1,935676122883196420
30,1,1295964093072836108
30,1,3241519132096890396
30,1,3601807102286532124
30,1,1512136875186626076
30,1,3890037478438247996
30,1,1800367251338346044
31,0,5259078464861896704
31,0,7060518315810357248
31,0,9294303731002900480
31,0,7348748696273813504
31,0,4970848093055746048
31,0,3313523430183534592
31,0,1512083579235338240
31,0,1295910797121554464
31,0,3529696212297320496
31,0,5907596815548946480
31,0,7853151854574049328
31,0,9942822081808177200
31,0,11600146761860388912
31,0,11383975079258232880
31,0,9006075025762424880
31,0,8789902245796124720
31,0,11023687662045632560
31,0,10807515154809755696
31,0,8429614688997087280
31,0,10519284916633868336
31,0,8141384382101723184
31,0,10231054609470068784
31,0,12176609682853861424
32,0,5259078464861896704
32,0,5619366435051798528
32,0,7853151850228088832
32,0,9942822077462216704
32,0,9582534124452446208
32,0,9366361350928596992
32,0,11023686018095906816
32,0,10807513510860029952
32,0,9006073797350785024
32,0,8789901017384484864
32,0,6700230791358316544
32,0,6484058009252921344
32,0,6123770039067475968
32,0,8213440266169483264
32,0,8429613048551702528
32,0,10231052900036771840
32,0,12464838349572276224
32,0,12248674363551514624
33,0,5259078464861896704
33,0,7060518315810357248
33,0,9006073354851188736
33,0,11383973960250294272
33,0,9294304282906198016
33,0,7636979624328822784
33,0,7853152406509715456
33,0,5907597367619878912
33,0,3817927140521017344
33,0,5619366991469223936
33,0,3529696764369838080
33,0,1295911349194076160
33,0,935623379004436496
33,0,3025293606104346648
33,0,4682618268976690200
33,0,4466445486862971928
33,0,2088544883611382808
33,0,142989844587328664
33,0,359162626701112473
33,0,2448832853801022619
33,0,4106157516673365403
33,0,6484058119925003675
33,0,8141382782801540507
33,0,10231053010169886107
33,0,12464838459705390491
33,0,12248674473684628891
34,0,5259078464861896704
34,0,3313523425838104576
34,0,1223853198738196480
34,0,3025293049686394896
34,0,4682617712558738448
34,0,7060518315810425872
34,0,7276691097940986896
34,0,9654591701226163216
34,0,7853151858867899408
34,0,9942822086102027280
34,0,11600146766154238992
34,0,11960435835855506448
34,0,13905993073902816272
34,0,13690101766765743120
34,0,13329954534064458768
34,0,13113852120694852624
34,0,11312447454118743056
34,0,9078662588698790928
34,0,11024217629870328848
34,0,12825657755696434192
34,0,10736005120782568464
34,0,12537445109169720336
34,0,10447783678162832400
34,0,12249223597830507536
35,0,5259078464861896704
35,0,3025293049686392832
35,0,4970848088710448128
35,0,4754675306596795392
35,0,6988460721772626944
35,0,9366361325041026048
35,0,11311916368360047616
35,0,13401587145215771648
35,0,11023756910708327424
35,0,8789971770410468352
35,0,8429683801294570496
35,0,10519354028931351552
35,0,12753139512826594304
35,0,12536984322898854912
35,0,10735553268043678720
35,0,13113454008734254080
36,0,5259078464861896704
36,0,5619366435051798528
36,0,7564921474076377088
36,0,9654591701243396096
36,0,9870764491947114496
36,0,11960434736226893824
36,0,13617761598122491904
36,0,11384116920435081216
36,0,13041442133063237632
36,0,12825304535321542656
36,0,11023882276559388672
36,0,13401783154688917504
36,0,11600413672484896768
36,0,13978315375248146432
37,0,5259078464861896704
37,0,5619366435051798528
37,0,3241465831800700928
37,0,5042905682748901376
37,0,4682617712559392768
37,0,6772287939659368448
37,0,8429612602540099584
37,0,6484057564052916224
37,0,6123769593867470848
37,0,8213439820969478144
37,0,10447225236413679616
37,0,12248665156081354752
0,0,5259078464861896704
0,0,7636979068113780736
0,0,5835539217232691200
0,0,7925209444333649920
0,0,9582534107340210176
0,0,11960434719181766656
0,0,13617761581077364736
0,0,13978190288755359744
0,0,11600571160480448512
0,0,9943247597119733760
1,0,5259078464861896704
1,0,7636979068113780736
1,0,5547308841080979456
1,0,7348748692029702144
1,0,6988460721873616896
1,0,8789900572838592512
1,0,6700230346812424192
1,0,9078130950072434688
1,0,11311916367395684352
1,0,9366361878127443968
1,0,9582534664536195072
1,0,11960435276377751552
1,0,13905992514425061376
1,0,13690101207287988224
1,0,11600571717676433408
1,0,13402012668136259584
1,0,11024182433628815360
1,0,10808009926392938496
1,0,13041795479007657984
1,0,12825657881265963008
1,0,10447774870200385536
1,0,12249214789868060672
0,0,5259078464861896704
0,0,7636979068113780736
0,0,5835539217232691200
0,0,7925209444333649920
0,0,9582534107340210176
0,0,11960434719181766656
0,0,9870766691105112064
0,0,11672206559233179648
0,0,13329532321617149952
0,0,11384047651337273344
0,0,9006147597841465344
0,0,11095817827088859136
0,0,9294378251018567680
0,0,7060592840137768960
0,0,8717917503026888704
0,0,10807587731200540672
0,0,10447299898449854464
0,0,12248739818117529600
1,1,5259078464861896704
1,1,3025293049686392832
1,1,3241465831800177664
1,1,5042905682748378112
1,1,4682617712558869504
1,1,2448832297383169024
1,1,2088544327193529600
1,1,4178214554293439872
1,1,6123769593317510528
1,1,8213439820419517824
1,1,6411999969739754880
1,1,8501670196843859328
1,1,10735455612556496256
1,1,9078131087123107200
1,1,11311916504446356864
1,1,13401587281302080896
1,1,11600217799098060160
1,1,9366433483433921920
1,1,7564993636780690816
1,1,9654663863947709824
1,1,7853224021589446016
1,1,5907668982699609472
1,1,3529768379449036160
1,1,5619438606548950400
1,1,3817998755601276288
1,1,1872443716577230208
2,1,5259078464861896704
2,1,7060518315810357248
2,1,6700230345637494784
2,1,8789900572745793536
2,1,8429612603629895680
2,1,10231052455114964992
2,1,8141382262374793216
2,1,10519282865894850560
2,1,10735455716728111104
2,1,12536895705115262976
2,1,12753077283322068992
2,1,11095770212635770880
2,1,11311943269627461632
2,1,11672231789572915200
2,1,9582562661984632832
2,1,11960463273826189312
2,1,9870795245749534720
2,1,7637009847753637888
2,1,7853182629934530560
2,1,5907627591044694016
2,1,5547339620856102912
2,1,3890014957984284672
2,1,1800344730884382720
3,0,5259078464861896704
3,0,3313523425838104576
3,0,5547308841013872640
3,0,7636979068114307072
3,0,7853151850295199744
3,0,9654591701377615872
3,0,11600146748991604736
3,0,9942823185630889984
3,0,11888378241834813440
3,0,13978050667957979136
3,0,13618044172745050112
3,0,11384399495057639424
3,0,13329955083837507584
3,0,11096240037405919232
3,0,8718339709032204288
3,0,10519779561054144512
3,0,8141879026521999360
3,0,6484554363918092288
3,0,6124266393732646912
3,0,4178711354710689792
3,0,2377271503762507776
3,0,143486088586742016
3,0,359658870700525825
3,0,719946840890165507
3,0,2953732256065931527
3,0,5043402483165842695
3,0,6988957522190028039
3,0,9078627749306715399
3,0,10735952414326541575
3,0,12537392402713693447
3,0,12177113228617075975
4,0,5259078464861896704
4,0,3025293049686392832
4,0,4970848088710448128
4,0,4754675306596795392
4,0,2376774703345239040
4,0,2737062673534878976
4,0,647392446434969344
4,0,431219664321185540
4,0,70931694131545862
4,0,2160601921231456007
4,0,4106156960255510407
4,0,4466444930445166471
4,0,6123769593317541767
4,0,6484057563509278599
4,0,8717842978689238919
4,0,10807513206862890887
4,0,9006073493353645959
4,0,11383974098752751495
4,0,9582534797560366983
4,0,7636979767126247303
4,0,9294304430065698695
4,0,11095744285308864391
4,0,12753069223059113863
4,0,12536914033131374471
4,0,10159022225972774791
4,0,12248692487432423303
5,0,5259078464861896704
5,0,7636979068113780736
5,0,9294303731053232128
5,0,7060518320172433408
5,0,9006073359213264896
5,0,8789900579246964736
5,0,10735455619344760832
5,0,13113356360035336192
5,0,13329564326521208832
5,0,11672310032393043968
5,0,13906096547080437760
5,0,11960822983033094144
5,0,13618149844928692224
5,0,11384505167241281536
5,0,9583065866048897024
5,0,9943353844828471296
5,0,7853683634908430336
5,0,5908128596018593792
5,0,3530227992768020480
5,0,3314055210654240768
5,0,1224384983554332672
5,0,3025824834502531088
5,0,2665536864312892432
5,0,4755207091412803088
5,0,6412531754285211152
5,0,6196358972175621648
5,0,4394919121229520400
5,0,2161133706053787152
5,0,359693855105588880
5,0,143521072991805074
5,0,2377306488167571091
5,0,4178746339115769747
6,1,5259078464861896704
6,1,5619366435051798528
6,1,7564921474076377088
6,1,9654591701243396096
6,1,9870764491947114496
6,1,11960434736226893824
6,1,13905991974274203648
6,1,11672488034075148288
6,1,13618044172610830336
6,1,11384399494923419648
6,1,13329955083703287808
6,1,11096240037271699456
6,1,9294800461201408000
6,1,7061015050320609280
6,1,9006570089361440768
6,1,6772784676333158400
6,1,4683114449241636864
6,1,2737559410217648128
6,1,936119559269450240
6,1,3025789786369360392
6,1,1224349935421163016
6,1,3314020162521073176
6,1,1512580311572876824
6,1,3890480914824498744
6,1,1800810687724596792
7,1,5259078464861896704
7,1,7060518315810357248
7,1,8717842978699476992
7,1,11095743583024840704
7,1,13329529273078513664
7,1,11384044602798637056
7,1,9294374925454540800
7,1,7637050266877165568
7,1,5547380039844364288
7,1,7925280643096510464
7,1,5835610416130818048
7,1,3601825000956100608
7,1,1800385150007906304
0,0,5259078464861896704
0,0,7636979068113780736
0,0,5835539217232691200
0,0,7925209444333649920
0,0,9582534107340210176
0,0,11960434719181766656
0,0,9870766691105112064
0,0,11672206559233179648
0,0,13329532321617149952
0,0,11384047651337273344
0,0,9006147597841465344
0,0,11095817827088859136
0,0,9294378251018567680
0,0,7060592840137768960
0,0,8717917503026888704
0,0,10807587731200540672
0,0,10447299898449854464
0,0,12248739818117529600
0,0,5259078464861896704
0,0,7636979068113780736
0,0,5835539217232691200
0,0,7925209444333649920
0,0,9582534107340210176
0,0,11960434719181766656
0,0,13617761581077364736
0,0,13978190288755359744
0,0,11600571160480448512
0,0,9943247597119733760
1,0,5259078464861896704
1,0,7636979068113780736
1,0,5547308841080979456
1,0,7348748692029702144
1,0,6988460721873616896
1,0,8789900572838592512
1,0,6700230346812424192
1,0,9078130950072434688
1,0,11311916367395684352
1,0,9366361878127443968
1,0,9582534664536195072
1,0,11960435276377751552
1,0,13905992514425061376
1,0,13690101207287988224
1,0,11600571717676433408
1,0,13402012668136259584
1,0,11024182433628815360
1,0,10808009926392938496
1,0,13041795479007657984
1,0,12825657881265963008
1,0,10447774870200385536
1,0,12249214789868060672
2,0,5259078464861896704
2,0,3313523425838104576
2,0,4970848088710449152
2,0,7348748691962202112
2,0,5547308841047558144
2,0,7925209444299704320
2,0,5835539217334011904
2,0,7636979068283258880
2,0,9582534107374422016
2,0,9366361333850572800
2,0,11600146753321306112
2,0,13978048456084555776
2,0,13618041960871626752
2,0,11384397283184216064
2,0,11024109862750390272
2,0,12825549988576495616
2,0,10735897353662629888
2,0,12537337342049781760
2,0,10447675911042893824
2,0,12249115830710568960
3,0,5259078464861896704
3,0,3313523425838104576
3,0,3529696207951890432
3,0,5619366435051804672
3,0,7276691097924671488
3,0,9078130948906424320
3,0,9294303733167691776
3,0,7636979074590316544
3,0,9870764489833191424
3,0,11960434734112970752
3,0,11600148962946586624
3,0,13401589913406412800
3,0,11311990055050680320
3,0,11095817822692710400
3,0,12753142760442959872
3,0,12536987570515220480
3,0,10159095763356620800
3,0,12248766024816269312
4,0,5259078464861896704
4,0,5619366435051798528
4,0,5835539217166106624
4,0,7636979068115353600
4,0,9582534107206516736
4,0,9366361333682667520
4,0,11023686000849977344
4,0,8789900860552118272
4,0,8429612891436220416
4,0,8213440109859307520
4,0,6123769883027832832
4,0,4178214844005875712
4,0,2376774993057693696
4,0,4466445220157604096
4,0,6412000259181691136
4,0,6772288229375525120
4,0,9006073644559679744
4,0,10807513497655361792
4,0,12753068674118369536
4,0,10519300851128647936
4,0,12464855958872178944
4,0,10231079339789435136
4,0,12176634413173227776
5,1,5259078464861896704
5,1,3313523425838104576
5,1,1512083574889908224
5,1,1295910792776124448
5,1,935622822586484784
5,1,3025293049686394936
5,1,4970848088710450232
5,1,6772287939658779704
5,1,9006073354842934328
5,1,10807513207938616376
5,1,11023686127491353656
5,1,12825126253317459000
5,1,13041316627617287224
5,1,13401639782179015736
5,1,13617882933036977208
5,1,13978311640714972216
5,1,11600692512440060984
5,1,11384520829837904952
5,1,9294851152493808696
5,1,7349296117764721720
5,1,7565468899912059960
5,1,9655139127079078968
5,1,7853699284720815160
5,1,9943369511954943032
5,1,11888924568158866488
6,0,5259078464861896704
6,0,5042905682748375040
6,0,6700230345620848640
6,0,8789900572729147392
6,0,9006073355916673024
6,0,11383973961315778560
6,0,13329529550095646720
6,0,11672275255967481856
6,0,9294375752227487744
6,0,11095815607470653440
6,0,10735527912158920704
6,0,12536967900546072576
6,0,10159076093387472896
6,0,12248746354847121408
7,0,5259078464861896704
7,0,3313523425838104576
7,0,1512083574889908224
7,0,1295910792776124448
7,0,3529696207951890480
7,0,5619366435051804720
7,0,3817926584104130608
7,0,5907596811204048944
7,0,7853151850229151792
7,0,9654591701311567920
7,0,7564921482801592368
7,0,9366361333816899632
7,0,11023686000984209456
7,0,8789900860686350384
7,0,6700230634660182064
7,0,7060518604858210352
7,0,4970848377775077424
7,0,7348748981026830384
7,0,9006073643932727344
